inadimplente,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes
0,0.39392687200000004,39,0,0.14283673800000002,7000.0,13,0,0,0,0.0
0,0.000953451,69,1,0.418034333,5300.0,12,0,1,0,1.0
0,0.033564245,83,2,0.064893511,10000.0,6,0,0,0,0.0
0,0.038169837000000005,37,0,0.380065256,9500.0,7,0,1,0,1.0
1,0.009932671,41,0,0.635672515,3419.0,8,0,1,0,2.0
0,0.9999998999999999,53,0,0.37393201200000004,5500.0,2,3,1,0,3.0
0,0.161098944,54,0,0.37117059,3100.0,14,0,0,0,0.0
0,0.01888665,42,0,0.18963694,5673.0,5,0,0,0,4.0
0,0.374649881,55,0,0.34781978799999996,6902.0,9,0,0,0,1.0
0,0.746257285,48,0,0.33605311600000004,12500.0,10,0,1,0,3.0
0,0.21129304100000001,38,1,0.8031735309999999,5923.0,10,0,4,0,1.0
0,0.029085278,38,0,0.031656115,3000.0,7,0,0,0,0.0
0,0.059146026,30,0,0.24427096399999998,3970.0,8,0,0,0,0.0
0,0.812749004,39,2,0.738630685,2000.0,6,1,1,2,1.0
0,0.47101932,47,0,0.080570902,4343.0,7,0,0,1,2.0
0,0.017979484,74,0,0.359870618,9583.0,18,0,5,0,1.0
0,0.137100696,42,0,0.264952687,5600.0,13,0,1,0,0.0
0,0.543298243,52,5,0.805235767,6340.0,20,1,3,1,0.0
1,0.003914727,44,4,0.424378749,4667.0,11,1,1,0,0.0
0,0.014646771999999999,73,0,0.198146002,5177.0,8,0,1,0,0.0
1,0.711332173,56,0,0.473079791,6704.0,15,0,2,0,0.0
0,0.399273435,49,0,0.422740525,2400.0,6,0,0,0,3.0
0,0.083199795,53,0,0.234941205,8333.0,6,0,1,0,0.0
0,1.062645785,50,2,0.17903179600000002,3490.0,8,1,0,1,1.0
0,0.121797399,41,0,0.271022781,10666.0,10,0,2,0,0.0
0,0.021996334,64,0,0.049557522,2259.0,5,0,0,0,1.0
0,0.266854653,31,0,0.229009763,3584.0,7,0,0,0,0.0
0,0.08639977,40,0,0.013741048999999998,5166.0,2,0,0,0,0.0
0,0.029476602999999997,59,0,0.351956005,8000.0,7,0,2,0,1.0
0,0.0,50,1,0.12271932,4000.0,2,0,0,0,4.0
0,0.9999998999999999,69,0,0.210557888,5000.0,5,0,1,0,0.0
0,0.001011634,34,0,0.07342406900000001,5583.0,7,0,0,0,0.0
0,0.049398353,48,0,0.317775724,12983.0,8,0,1,0,2.0
0,0.557809064,48,0,0.38969726200000004,14500.0,13,0,2,0,3.0
0,0.003090769,68,0,0.00036357,5500.0,2,0,0,0,1.0
1,0.9999998999999999,56,0,0.0,637.0,0,0,0,0,0.0
0,0.24155169,27,0,0.009814613,3667.0,6,0,0,0,0.0
0,0.0,38,0,0.13920935199999998,6500.0,9,0,0,0,4.0
0,0.043318267,75,0,0.155984402,10000.0,3,0,1,0,1.0
0,0.8724442720000001,53,0,0.16825083300000002,8100.0,10,0,0,0,4.0
0,0.225266876,59,0,0.44091181799999996,1666.0,5,0,1,0,0.0
0,0.078491616,67,0,0.307470805,6250.0,6,0,1,0,0.0
0,0.033447555,75,0,0.013727246,3350.0,7,0,0,0,0.0
0,0.010397408,42,0,0.191244635,5824.0,7,0,1,0,0.0
0,0.39051717,42,0,0.453302101,13233.0,12,0,2,0,3.0
0,0.074012204,60,0,0.229054132,8700.0,6,0,1,0,3.0
1,0.0,31,1,0.403250774,2583.0,5,0,0,2,0.0
0,0.643480806,59,0,0.199655766,12200.0,4,0,1,0,4.0
0,0.5854024329999999,68,0,0.2756499,6500.0,3,0,1,1,0.0
0,0.383960002,60,0,0.11137775300000001,7083.0,3,0,0,0,0.0
0,0.0,71,1,0.0,10500.0,3,0,0,0,0.0
0,0.928974724,30,1,0.184824404,3900.0,4,0,0,0,0.0
0,0.00118527,62,0,0.23651572,10400.0,7,0,1,0,1.0
0,0.115643618,57,0,0.554067971,4854.0,8,0,2,0,2.0
0,0.0,23,1,0.0,820.0,2,0,0,0,0.0
1,0.9999998999999999,32,0,0.022998296,2347.0,0,0,0,0,0.0
0,0.069446085,60,0,0.368607745,3382.0,4,0,1,0,0.0
0,0.176865262,73,0,0.028437663,5766.0,3,0,0,0,0.0
0,0.029216467000000006,66,0,0.336777204,6000.0,7,0,2,0,0.0
0,0.9527463140000001,61,2,0.235185527,10833.0,15,0,0,0,0.0
0,0.038022104,74,0,0.139440065,3678.0,16,0,1,0,0.0
0,0.811377536,35,1,0.41744954,10750.0,13,0,2,0,0.0
0,0.568862275,37,0,0.059010774,4083.0,2,0,0,1,0.0
0,0.21147543300000002,78,0,0.35121626100000003,3000.0,8,0,1,0,0.0
0,0.106980731,64,0,0.0794329,5148.0,3,0,0,0,0.0
0,0.306679159,47,0,0.226449275,9383.0,17,0,2,0,0.0
0,0.9999998999999999,72,0,0.182320442,5067.0,6,0,1,0,0.0
0,0.130072066,60,0,0.065907312,11500.0,12,0,0,0,0.0
0,0.010091111,61,0,0.34151957,11726.0,16,0,3,0,0.0
0,1.025434593,45,0,0.4514683920000001,4017.0,10,0,0,0,0.0
0,0.9697669659999999,49,2,0.6805427359999999,10833.0,8,0,3,0,1.0
0,0.00068689,71,0,0.165223185,1500.0,12,0,0,0,0.0
0,0.104295351,72,0,0.594677742,6500.0,10,0,2,0,0.0
0,0.009009297,58,0,0.031855359,6968.0,7,0,1,0,3.0
0,0.11513445300000001,33,0,0.287346664,5950.0,6,0,2,0,2.0
0,0.9999998999999999,47,1,0.290709996,2830.0,5,0,0,0,0.0
0,0.034248287999999995,77,0,0.005489981,3642.0,2,0,0,0,0.0
0,0.5272180329999999,63,0,0.9171313209999999,5200.0,15,0,2,0,0.0
0,0.5800893429999999,50,0,0.523996082,4083.0,9,0,1,0,0.0
0,0.34659352299999996,47,1,0.33582502799999997,7223.0,11,0,2,0,2.0
0,0.365327323,40,0,0.433615565,5550.0,10,0,1,0,0.0
0,0.9999998999999999,36,0,0.131975446,3583.0,8,0,0,0,0.0
0,0.628122769,42,0,0.628071637,2400.0,4,0,1,0,3.0
0,0.098087757,38,1,0.363049365,4800.0,9,0,1,0,2.0
0,0.05893771,38,0,0.5241553520000001,6333.0,6,0,2,0,2.0
0,0.258028309,51,0,0.43742503,2500.0,13,0,1,0,2.0
0,0.072782449,53,0,0.289661899,3075.0,3,0,1,0,0.0
0,0.40260098,56,0,0.579900017,5800.0,19,0,1,0,0.0
0,0.149728227,61,1,0.09759581099999999,4200.0,8,0,0,0,1.0
1,0.302095557,75,0,0.050023017,6516.0,4,0,0,0,1.0
0,0.112582078,54,0,0.7711390109999999,6610.0,11,0,3,0,0.0
0,0.22465578600000002,67,0,0.30924605,15000.0,11,0,1,0,0.0
0,0.061770846,72,0,0.13037495699999999,2906.0,6,0,0,0,0.0
0,0.552995392,29,0,0.045878035,7083.0,5,0,0,0,3.0
1,0.924088936,39,1,0.267851717,6581.0,7,0,0,2,4.0
0,0.435928204,64,0,0.164578112,3590.0,4,0,0,0,1.0
0,0.47287645100000003,64,0,0.07694859,15074.0,6,0,0,0,0.0
0,0.008277624,86,0,0.004720407,2753.0,7,0,0,0,0.0
0,0.007409593000000002,64,0,0.078748652,12050.0,7,0,1,0,0.0
0,0.9999998999999999,38,0,0.302621834,6750.0,6,0,1,0,2.0
0,0.0014899289999999999,59,0,0.19568424899999998,5421.0,4,0,0,0,2.0
0,0.017463048000000002,38,0,0.216120836,7083.0,3,0,1,0,0.0
0,0.955217575,37,0,0.323455909,2800.0,8,0,0,0,0.0
0,0.068661581,31,0,0.152230216,3474.0,7,0,0,0,0.0
0,0.001451579,29,0,0.018196361,5000.0,6,0,0,0,0.0
0,0.121264019,32,0,0.33302566,5416.0,9,0,1,0,1.0
0,0.0,48,0,0.534780746,7000.0,2,0,1,0,0.0
1,0.28130337699999997,23,1,0.165889407,1500.0,10,0,0,0,1.0
0,0.5360567860000001,51,0,0.25804754,11400.0,8,0,2,0,2.0
0,0.60052431,59,0,0.828735632,4349.0,14,0,1,0,0.0
0,0.9506395320000001,58,0,0.255701451,7234.0,6,0,2,0,0.0
0,0.0,49,0,0.0019089170000000002,3666.0,2,0,0,0,1.0
0,0.007956134,31,0,0.076369452,2500.0,8,0,0,0,0.0
1,0.9999998999999999,36,1,0.124399154,5200.0,2,2,0,1,0.0
1,0.9146571290000001,56,0,0.235557689,6248.0,11,0,0,0,2.0
0,0.13886358099999999,64,0,0.358051356,8333.0,6,0,2,0,0.0
0,0.05774204700000001,91,1,0.204023331,8400.0,9,0,1,0,1.0
0,0.357416736,30,0,0.061065733,2570.0,4,0,0,0,0.0
0,0.590389274,63,2,0.545423203,5800.0,7,0,1,0,0.0
0,0.532893421,38,0,0.680663867,5000.0,7,0,1,0,1.0
0,0.010245255,58,0,0.0019995,4000.0,3,0,0,0,0.0
0,0.074968656,44,0,0.359980542,6166.0,13,0,2,0,1.0
0,0.219992667,72,0,0.432532751,4579.0,7,0,1,0,0.0
0,0.040493066,77,0,0.0068394530000000005,8333.0,9,0,0,0,0.0
0,0.193258662,55,0,0.6080753320000001,7008.0,14,0,5,0,2.0
0,0.161858116,52,0,0.339415146,4000.0,18,0,1,0,0.0
0,0.717531299,46,0,0.25440636,13332.0,9,0,2,0,0.0
0,0.11097464800000001,70,0,0.239124561,3700.0,11,0,1,0,0.0
0,0.28254452,60,0,0.737474363,3412.0,7,0,2,0,0.0
0,0.9790019090000001,45,0,0.22628627199999998,4100.0,3,0,0,0,2.0
0,0.739048167,50,0,0.631908062,5916.0,10,0,1,0,0.0
0,0.244785005,57,0,0.523251728,8536.0,10,0,3,0,0.0
0,0.159241873,52,0,0.308890926,12000.0,20,0,1,0,0.0
0,0.9999998999999999,28,2,0.187129022,3200.0,3,0,0,0,0.0
0,0.07434305599999999,32,0,0.475047985,4167.0,10,0,1,0,0.0
0,0.040747963,62,0,0.384196185,1100.0,5,0,1,0,0.0
0,0.29004056899999997,44,0,0.12504309800000002,8700.0,5,0,0,0,1.0
0,0.33857611600000004,25,0,0.168526786,3583.0,5,0,0,0,0.0
0,0.038425827,82,0,0.0053315559999999994,3000.0,3,0,0,0,1.0
0,0.0,52,0,0.142197049,6708.0,6,0,1,0,1.0
0,1.1717863259999999,41,1,0.31051517300000003,2833.0,9,0,0,0,1.0
0,0.0,38,0,0.48383872,3000.0,6,0,1,0,1.0
0,0.08238141,57,0,0.298570755,6366.0,11,0,1,0,2.0
0,0.020267798,31,0,0.073619632,325.0,2,0,0,0,0.0
0,0.4800835120000001,58,0,0.3795942370000001,3400.0,5,0,1,0,0.0
0,0.016372604,84,0,0.006108201999999999,4583.0,5,0,0,0,0.0
0,0.141695081,49,0,0.099074391,5833.0,6,0,0,0,2.0
0,0.057415950999999986,80,0,0.019245189,4000.0,5,0,0,0,1.0
0,0.9999998999999999,43,0,0.140129382,9583.0,6,0,2,0,0.0
0,0.024251988999999998,46,0,0.350467889,7800.0,12,0,1,0,0.0
0,0.136758711,62,0,0.00396766,13357.0,1,0,0,0,2.0
0,0.07196538400000001,29,0,0.373524047,10416.0,8,0,2,0,0.0
1,0.9999998999999999,40,0,0.027554255,4100.0,3,8,0,0,3.0
0,0.869046575,61,0,0.639402281,2542.0,8,0,2,0,0.0
0,0.9999998999999999,59,0,0.558184319,7269.0,4,0,2,0,1.0
0,0.817401343,38,0,0.49634182,6833.0,19,0,2,0,0.0
0,0.028239641,55,0,0.15860517400000002,8000.0,6,0,2,0,0.0
0,0.707742773,40,0,0.381984241,5583.0,11,0,1,0,3.0
0,0.0014071429999999998,53,0,0.280343931,5000.0,8,0,1,0,3.0
0,0.722134444,57,1,0.183542908,4532.0,4,0,1,0,1.0
0,0.304794215,26,0,0.082296849,4823.0,11,0,0,0,0.0
0,0.0,26,0,0.0,3700.0,2,0,0,0,2.0
0,1.272878536,24,0,0.150356205,2666.0,3,0,0,0,0.0
0,0.109129696,57,0,0.308118683,6133.0,7,0,2,0,1.0
0,0.285381726,26,0,0.916554509,742.0,5,0,0,0,0.0
0,0.569174791,50,0,0.318928995,5900.0,8,0,0,0,3.0
0,0.884296045,58,0,0.26892135899999997,6090.0,15,0,0,0,0.0
0,0.004712213,55,0,0.367106176,4322.0,11,0,1,0,0.0
0,0.02879661,80,0,0.013424736000000001,3500.0,7,0,0,0,0.0
0,0.031322378,72,0,0.174117647,3399.0,7,0,0,0,0.0
0,0.6965793990000001,52,4,0.139285714,13999.0,14,0,0,1,1.0
0,0.944159961,26,0,0.317719841,2262.0,5,0,0,0,1.0
0,0.9999998999999999,21,98,0.0,2400.0,0,98,0,98,0.0
0,0.9999998999999999,31,0,0.112401649,2668.0,1,0,0,0,0.0
0,0.104236864,59,0,0.020691571000000002,7200.0,4,0,0,0,0.0
0,0.0,61,0,0.0,1892.0,7,0,0,0,0.0
0,0.035354169,75,0,0.019902866,10500.0,9,0,0,0,0.0
0,0.443358545,66,0,0.518615972,7600.0,9,0,3,0,1.0
0,0.338451545,57,2,0.224010491,8387.0,9,0,1,0,1.0
0,0.44276582200000003,63,0,0.7858017140000001,3267.0,15,0,0,0,0.0
0,0.580733513,49,0,0.658202133,3937.0,19,0,1,0,2.0
0,0.022340401,38,0,0.35173241299999997,6666.0,9,0,1,0,0.0
0,0.018267847,60,0,0.01671004,7300.0,6,0,0,0,0.0
0,0.09509683,30,0,0.234952584,5166.0,10,0,0,0,0.0
0,0.064474655,72,0,0.138172366,5000.0,5,0,0,0,0.0
0,0.920215957,33,1,0.245909303,6416.0,7,0,0,0,0.0
0,0.6475841139999999,64,2,0.822658275,2700.0,9,0,2,0,0.0
0,0.027829417999999998,54,0,0.282929268,4000.0,8,0,1,0,0.0
0,0.720551963,53,0,0.362177509,8100.0,14,0,1,0,0.0
0,0.002571061,31,0,0.8946993109999999,4206.0,9,0,3,0,0.0
0,0.9378116670000001,63,1,0.5624839620000001,3896.0,10,0,0,0,0.0
0,0.054238267,43,0,0.245784979,9133.0,13,0,1,0,2.0
0,0.02710348,32,0,0.147950683,3000.0,6,0,0,0,1.0
0,0.491051645,52,0,0.503942407,5833.0,9,0,2,0,1.0
0,0.442772413,40,0,0.087844594,7000.0,5,0,0,0,3.0
0,0.209174343,47,0,0.18750903600000002,6916.0,18,0,0,0,0.0
1,0.141615042,52,1,0.589719181,2100.0,8,0,1,0,1.0
0,0.591291013,42,0,0.353650185,7300.0,8,0,1,0,4.0
0,0.03270641,61,3,0.396160558,4583.0,17,0,2,0,0.0
0,0.027451581,53,0,0.288525631,6300.0,8,0,2,0,2.0
0,0.12598673800000001,49,2,0.6200649460000001,5850.0,10,0,2,1,0.0
0,0.024665022,52,0,0.000967773,10332.0,3,0,0,0,0.0
0,0.427178641,54,0,0.86632948,1383.0,7,0,2,0,2.0
0,0.450273056,59,1,0.446010511,4185.0,8,0,2,0,0.0
0,0.08865635300000001,33,0,0.5303674079999999,4000.0,14,0,1,0,1.0
0,0.081890203,41,0,0.270454924,6000.0,11,0,1,0,2.0
0,0.477866791,44,5,0.325862448,4550.0,9,0,1,0,2.0
0,0.008838272,44,1,0.233598786,7910.0,7,0,1,0,0.0
0,0.273854535,65,0,0.305967793,3166.0,12,0,0,0,1.0
0,0.0,63,0,0.004124871,10666.0,3,0,0,0,3.0
0,0.49501741299999996,39,0,0.9200877470000001,3190.0,10,0,1,0,2.0
0,0.032522284,41,0,0.11200410400000001,5847.0,4,0,1,0,0.0
0,0.036392721,63,0,0.163924182,4800.0,2,0,1,0,0.0
0,0.514621849,51,0,0.207435822,10166.0,10,0,1,0,1.0
0,0.01723605,50,0,0.297227693,6600.0,8,0,1,0,1.0
0,0.110068801,33,0,0.42801556399999996,3083.0,15,0,1,0,1.0
0,0.033265402,46,0,0.298192289,6250.0,11,0,1,0,0.0
0,0.586066854,35,0,0.053986503,4000.0,3,0,0,0,1.0
0,0.036306288,43,0,0.148042598,6666.0,5,0,1,0,3.0
0,0.011980805,59,0,0.112588652,3383.0,18,0,0,0,0.0
1,0.9999998999999999,46,1,0.191065165,10833.0,6,1,2,0,0.0
0,0.040436823,74,0,0.46704155,3200.0,4,0,1,0,0.0
0,0.235793263,80,0,0.35446953299999995,3232.0,10,0,2,0,0.0
0,0.080323801,58,0,0.36581501299999997,5048.0,6,0,2,0,1.0
0,0.0,73,0,0.22427831199999998,5403.0,4,0,1,0,0.0
0,0.9999998999999999,65,0,0.46695234399999996,7700.0,3,0,2,0,0.0
0,0.0,55,0,0.345303478,7100.0,3,0,2,0,3.0
0,0.082110121,41,0,0.37664934,2500.0,5,0,1,0,2.0
0,0.9999998999999999,64,2,0.336306206,2690.0,7,1,1,2,0.0
0,0.045564919,54,0,0.11446997199999999,2480.0,8,0,0,0,1.0
0,0.099784565,42,0,0.369126175,5000.0,18,0,1,0,0.0
0,0.053572042,76,1,0.415595544,7001.0,9,0,1,0,0.0
1,0.250903686,44,0,0.170575693,7034.0,5,0,1,1,1.0
0,0.01408558,60,0,0.004094848,10500.0,20,0,0,0,0.0
0,0.0,58,0,0.322264609,11533.0,10,0,2,0,2.0
0,0.015888853,48,0,0.257594738,6385.0,20,0,2,0,0.0
0,0.0025901789999999997,85,0,0.008152174,367.0,6,0,0,0,0.0
0,0.604279997,59,0,0.570788913,9379.0,15,0,1,0,2.0
0,0.039645291,57,0,0.231856576,5800.0,15,0,1,0,0.0
1,0.444546604,30,1,0.270287338,3166.0,9,2,0,0,0.0
1,1.01173136,36,1,0.524147374,8033.0,10,0,1,3,1.0
0,0.007168654,59,0,0.150606174,8000.0,13,0,2,0,0.0
0,0.156159836,52,0,0.47981545600000003,5201.0,7,0,2,0,2.0
0,0.02729656,64,0,0.004142265,7000.0,6,0,0,0,0.0
0,0.044191162,40,0,0.499571551,2333.0,3,0,1,0,1.0
1,0.732326767,37,4,0.299717453,4600.0,9,0,0,0,2.0
0,0.008946427,72,0,0.000428541,4666.0,1,0,0,0,0.0
0,0.656191973,49,0,0.184259392,7000.0,5,0,0,1,3.0
0,0.291170174,48,0,0.297625546,7327.0,13,0,1,0,2.0
0,1.004416299,42,0,0.28339739399999997,10666.0,6,0,2,0,3.0
0,0.046352004,59,0,0.24739307800000002,13233.0,6,0,2,0,1.0
0,0.007643579,63,0,0.0011890610000000002,3363.0,4,0,0,0,0.0
1,0.11716868400000001,65,0,0.06394272299999999,8100.0,11,0,0,0,3.0
0,0.980348587,60,3,0.75044991,5000.0,10,0,2,0,0.0
0,0.154466045,37,2,0.355356368,13833.0,9,0,2,0,1.0
0,0.018907205,31,0,0.233794368,6000.0,12,0,1,0,1.0
0,0.956068969,53,0,0.49083215799999996,9925.0,7,0,2,0,0.0
0,0.053997231,69,0,0.351558019,5230.0,8,0,1,0,0.0
1,0.684933598,30,2,0.56535866,4000.0,5,1,1,2,3.0
0,0.027777366,69,0,0.018996834,6000.0,7,0,0,0,0.0
1,0.090139297,65,0,0.22642188600000002,8333.0,14,1,1,0,1.0
0,0.064824436,82,0,0.291541692,3333.0,13,0,1,0,0.0
0,0.9999998999999999,63,0,0.040662149,9000.0,5,0,0,0,0.0
0,0.0,34,0,0.7314537090000001,5000.0,8,0,3,0,0.0
0,0.0,63,2,0.516625251,8450.0,14,0,2,0,0.0
0,0.03329311,63,0,0.004666222,10500.0,13,0,0,0,0.0
0,0.150971778,53,0,0.46540461299999997,7500.0,8,0,3,0,0.0
0,0.456877355,44,1,0.38223111,7000.0,15,0,1,0,1.0
0,0.9016196759999999,31,0,0.058670143,2300.0,1,0,0,0,0.0
0,0.9411911759999999,38,0,0.156815021,2875.0,2,0,0,0,0.0
0,0.06761558299999999,68,0,0.309672582,4000.0,5,0,1,0,0.0
0,0.9999998999999999,30,0,0.000555401,3600.0,1,0,0,0,2.0
0,0.071785643,48,1,0.295870413,10000.0,5,0,1,0,0.0
0,0.34564832100000004,62,0,0.371518355,7000.0,13,0,1,0,1.0
0,0.956670915,28,1,0.271313524,3600.0,8,0,0,0,1.0
0,0.362437505,29,0,0.172275908,3000.0,10,0,0,0,2.0
0,0.9999998999999999,31,0,0.0,12000.0,1,0,0,0,2.0
0,0.469427073,40,0,0.25424512,8656.0,13,0,1,0,2.0
0,0.299773956,58,0,0.7482322690000001,4666.0,17,0,1,0,4.0
0,0.0,72,0,0.087824351,500.0,5,0,0,0,0.0
0,0.017292999,76,0,0.002285497,10500.0,9,0,0,0,0.0
0,0.011462034,86,0,0.001941957,9268.0,5,0,0,0,0.0
0,0.05764457200000001,48,0,0.657008774,4900.0,6,0,2,0,0.0
0,0.26477222,36,1,0.886698139,3600.0,20,0,3,0,0.0
0,0.0,51,0,0.362676056,7667.0,4,0,1,0,0.0
0,0.433566434,83,0,0.001624797,8000.0,2,0,0,0,0.0
0,0.0,40,1,0.780091628,2400.0,7,0,2,0,3.0
0,0.9297094659999999,35,1,0.19635544600000002,4883.0,3,0,0,0,0.0
0,0.19581094899999998,34,0,0.480719794,3500.0,10,0,0,0,0.0
0,0.462300694,29,0,0.270865533,5175.0,9,0,0,0,1.0
0,0.284934442,57,0,0.450157604,5075.0,10,0,1,0,3.0
0,0.077472129,41,0,0.788919235,5125.0,8,0,2,0,2.0
0,0.070899175,79,0,0.002895753,5179.0,3,0,0,0,0.0
0,0.126249643,26,0,0.696732026,764.0,4,0,0,0,0.0
0,0.016964752,51,0,0.6598698479999999,2304.0,9,0,1,0,0.0
0,0.00604431,28,0,0.529779259,2400.0,9,0,2,0,0.0
0,0.008394663,37,0,0.21398548,7850.0,15,0,2,0,1.0
1,0.7134236190000001,47,0,0.414954896,9200.0,8,0,1,0,2.0
0,0.987734969,41,0,0.109643329,9083.0,3,0,0,0,2.0
0,0.043811899,78,0,0.006749156,8000.0,5,0,0,0,0.0
1,0.931943854,57,1,0.097242686,4750.0,8,2,0,1,0.0
0,0.94200464,44,0,0.136494471,6600.0,4,0,0,0,2.0
0,0.023976576,36,0,0.678490809,3100.0,4,0,1,0,1.0
0,0.9354129170000001,41,0,0.418776033,3120.0,5,0,2,0,0.0
0,0.064860062,64,0,0.14850897,8416.0,15,0,1,0,2.0
0,0.005709975,56,0,0.23121121600000002,4350.0,9,0,1,0,0.0
0,0.17854308800000002,45,0,0.213291423,4453.0,6,0,0,0,1.0
0,0.069046548,52,0,0.45417361,6600.0,7,0,2,0,2.0
0,0.5464535460000001,23,0,0.652862363,820.0,3,0,0,0,0.0
0,0.361417363,28,0,0.166996265,4550.0,4,0,0,0,0.0
0,0.9999998999999999,69,0,0.0,1800.0,0,0,0,0,0.0
0,0.040285026,52,0,0.47289504,2600.0,12,0,1,0,0.0
0,0.938126934,53,1,0.704440452,7791.0,11,0,1,0,0.0
1,0.9999998999999999,55,1,0.30097456,7900.0,2,0,1,1,2.0
0,0.106179673,37,0,0.5206757439999999,3965.0,11,0,1,0,1.0
0,0.053924325999999995,49,0,0.418408327,12200.0,11,0,3,0,3.0
0,0.534015032,33,0,0.221682617,7000.0,7,0,0,0,0.0
0,0.900709929,32,0,0.42608695700000004,2184.0,4,0,0,0,1.0
0,0.9999998999999999,72,1,0.164641944,3127.0,3,0,1,0,0.0
0,0.137162095,41,0,0.442998386,9911.0,17,0,3,0,1.0
0,0.968097227,68,4,0.6639089970000001,2900.0,12,0,1,0,0.0
1,0.9999998999999999,38,2,0.484141451,2742.0,3,1,1,0,3.0
0,0.006643031,63,0,0.013213283000000001,8551.0,13,0,1,0,0.0
0,0.15624728300000001,37,1,0.268582136,1600.0,3,0,0,0,2.0
0,0.21434888100000002,67,1,0.28039531100000004,8701.0,11,0,2,0,1.0
0,0.097950965,54,0,0.167895319,5425.0,10,0,0,0,1.0
0,0.9999998999999999,89,0,0.071658098,6223.0,2,0,0,0,0.0
0,0.47317714,52,0,0.278370307,4687.0,8,0,0,0,2.0
0,0.528071063,49,0,0.5762423760000001,10000.0,6,0,3,0,4.0
0,0.056239352,50,0,0.01511702,10980.0,6,0,0,0,4.0
1,0.43967899,28,0,0.7486631020000001,4300.0,10,0,1,0,0.0
0,0.07141836900000001,25,0,0.18520986,1500.0,3,0,0,0,0.0
0,0.910308247,48,0,0.382494005,5003.0,8,0,1,0,3.0
1,0.9999998999999999,29,0,0.20698380600000002,1975.0,1,3,0,0,2.0
0,0.0051501820000000005,63,0,0.35796000299999997,11450.0,15,0,5,0,0.0
0,0.162375038,56,0,0.274487472,3511.0,4,1,1,0,0.0
0,0.985244151,33,1,0.418037909,4800.0,12,0,0,0,1.0
0,0.025814992999999998,72,0,0.252671493,2900.0,6,0,0,0,0.0
0,0.41175947700000004,43,0,0.347590478,5166.0,7,0,2,0,1.0
0,0.6681978,57,0,0.490013993,7860.0,12,0,1,0,0.0
0,0.009299677,69,0,0.523463957,6200.0,19,0,2,0,0.0
0,0.9999998999999999,72,0,0.34435857799999997,3234.0,6,0,1,0,0.0
0,0.9028871390000001,28,0,0.210404177,5170.0,4,0,0,0,2.0
0,0.023488256000000002,44,0,0.35956777700000003,12400.0,10,0,3,1,3.0
0,0.439141912,63,1,0.451043876,8956.0,12,0,3,0,1.0
0,0.011262565,42,0,0.49590082,5000.0,10,0,1,0,2.0
0,0.070295777,65,0,0.15862731,4166.0,8,0,2,0,1.0
0,0.590461992,47,1,0.593732355,7083.0,8,0,1,0,2.0
0,0.5422778970000001,54,0,0.429728514,6666.0,9,0,2,0,3.0
0,0.191706851,68,0,0.22025424899999999,7000.0,12,0,2,0,0.0
0,0.157858672,43,0,0.24573136,7027.0,9,0,1,0,2.0
0,0.395753475,53,0,0.34739548600000003,10500.0,3,0,1,0,0.0
0,0.9739011879999999,67,0,0.150784922,10000.0,8,0,0,0,0.0
0,0.020558355,50,0,0.165257942,3430.0,7,0,0,0,0.0
0,0.10715713699999999,62,0,0.365725311,5700.0,5,0,2,0,0.0
0,0.098516059,47,0,0.19288071199999998,10000.0,9,0,4,0,1.0
0,0.11240137900000001,51,0,0.14213198,6500.0,10,0,0,0,0.0
0,0.95860414,39,0,0.461282265,1200.0,4,0,0,0,3.0
0,0.036507312,60,0,0.24692716899999997,5450.0,11,0,2,0,0.0
0,0.5471488879999999,57,0,0.613735001,3916.0,8,0,1,0,0.0
0,0.214687137,68,0,0.26053310399999996,2325.0,5,0,1,0,0.0
0,0.47060720899999997,36,0,0.712646947,10547.0,7,0,3,0,2.0
0,0.0033897159999999996,47,1,0.373207926,10950.0,15,0,2,0,1.0
0,0.093181364,37,0,0.0028359509999999997,4583.0,2,0,0,0,0.0
0,1.21756487,31,0,0.4727197,2400.0,3,0,2,0,1.0
1,0.938053817,49,5,0.36385806600000004,8200.0,9,2,2,0,1.0
0,0.090746492,61,0,0.281907956,10733.0,11,0,1,0,0.0
0,0.08619886800000001,55,0,0.287270557,6700.0,11,0,3,0,2.0
0,0.599891164,30,0,0.175914509,2432.0,4,0,0,0,1.0
0,0.31253571,24,0,0.027242525,3009.0,4,0,0,0,0.0
0,0.000633174,48,0,0.0,6083.0,6,0,0,0,0.0
0,0.397466081,55,0,0.207623809,6400.0,10,0,0,0,2.0
0,0.20093553,56,0,0.364568499,3510.0,7,0,0,0,0.0
0,0.20980669,77,0,0.542026352,6602.0,14,0,3,0,0.0
0,0.617842876,36,0,0.01332889,3000.0,2,0,0,0,0.0
0,0.007268951,82,0,0.108859444,3848.0,7,0,1,0,0.0
0,0.0,85,1,0.017354289,3053.0,6,0,0,0,0.0
0,0.019597387,28,0,0.464883779,4000.0,5,0,1,1,0.0
0,0.01702853,68,0,0.00329373,8500.0,8,0,0,0,1.0
1,0.872031992,24,3,0.7957142859999999,6999.0,6,0,3,0,0.0
0,0.056539574,60,0,0.28184919399999997,8500.0,10,0,1,0,0.0
